/nTxOX8L9mXv6jBPZ0uWpQ==,01/Jul/1995:00:01:13,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634
aKhmRlyZfxgZjRY3A493Kg==,01/Jul/1995:00:01:19,GET /shuttle/missions/sts-71/images/KSC-95EC-0423.txt HTTP/1.0,200,1224
pp81GAtMhpLiz2c2JUv44QdJwyseUnuTFGhnkJqwSe0=,01/Jul/1995:00:01:24,GET /history/apollo/apollo-spacecraft.txt HTTP/1.0,200,2261
rcY9jAPaquRqBDW1fCHAVg==,01/Jul/1995:00:01:26,GET /shuttle/resources/orbiters/endeavour.html HTTP/1.0,200,6168
cLZOUfi0eBIPavpTuRy/BX8WlVvtDQZstgw8jUUhXcY=,01/Jul/1995:00:01:26,GET /shuttle/missions/missions.html HTTP/1.0,200,8677
ZMf/dEyeZ48NWRptNc6x871cHzgHUTnVpZu/diMcsoc=,01/Jul/1995:00:01:27,GET /shuttle/countdown/ HTTP/1.0,200,3985
ZXb2o4vNF18jLp6bdeLfk8rsN+dD8SEGMfn596vu+5A=,01/Jul/1995:00:01:34,GET /shuttle/countdown/countdown.html HTTP/1.0,200,3985
bPonP7j1KAg7MAbVjgIDife92xj4zp43X9R63seFh/Q=,01/Jul/1995:00:01:41,GET /htbin/cdt_main.pl HTTP/1.0,200,3214
NjMB5ZraQWwAf7s5dvXFKw==,01/Jul/1995:00:01:43,GET / HTTP/1.0,200,7074
cLZOUfi0eBIPavpTuRy/BX8WlVvtDQZstgw8jUUhXcY=,01/Jul/1995:00:01:44,GET /shuttle/missions/sts-78/mission-sts-78.html HTTP/1.0,200,4377
ayhTRcT6a05qJaER/UsUWTc0HUFXX+Zg3vNUG/9zmMM=,01/Jul/1995:00:01:46,GET /shuttle/countdown/ HTTP/1.0,200,3985
jAh1LksnqB8kwAcJF6uBiIQ5V0OwSNdB9vIIWSxxJeE=,01/Jul/1995:00:01:52,GET /software/winvn/userguide/wvnguide.html HTTP/1.0,200,5998
ZMf/dEyeZ48NWRptNc6x871cHzgHUTnVpZu/diMcsoc=,01/Jul/1995:00:01:53,"GET /cgi-bin/imagemap/countdown?102,174 HTTP/1.0",302,110
ZMf/dEyeZ48NWRptNc6x871cHzgHUTnVpZu/diMcsoc=,01/Jul/1995:00:01:55,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634
cLZOUfi0eBIPavpTuRy/BX8WlVvtDQZstgw8jUUhXcY=,01/Jul/1995:00:01:55,GET /shuttle/resources/orbiters/columbia.html HTTP/1.0,200,6922
MFHkm5Ab211kVvIoqMa9VY3PjwslBM2BwdjqW09sgKo=,01/Jul/1995:00:01:55,GET /shuttle/countdown/ HTTP/1.0,200,3985
2m2OuYfHW5djlHgalbjkkeNFOr4eKo+wiLvBrJgRepc=,01/Jul/1995:00:01:57,GET / HTTP/1.0,200,7074
IFyefWqKPnSHlPNVpuNKEq3278t7rQv4qrMVAGdkZKM=,01/Jul/1995:00:01:59,GET /shuttle/missions/missions.html HTTP/1.0,200,8677
vaTGRl907SALQsK17P357026VNJ+vWL0mFewqI7O1bc=,01/Jul/1995:00:02:05,GET /shuttle/countdown/ HTTP/1.0,200,3985
R2tUyXLb0lH3W/LCZs/btQ==,01/Jul/1995:00:02:12,GET /shuttle/countdown/liftoff.html HTTP/1.0,200,4538
a8FEAT6mvilJcFBacC1pKg==,01/Jul/1995:00:02:14,GET /software HTTP/1.0,302,-
a8FEAT6mvilJcFBacC1pKg==,01/Jul/1995:00:02:15,GET /software/ HTTP/1.0,200,689
LMt5ZvUwuB93H0bOsKCLFWX/mPIhvtXF+Rw3RJvweRM=,01/Jul/1995:00:02:16,GET /shuttle/missions/51-l/51-l-info.html HTTP/1.0,200,1387
KaabDbkZKK80hZh8H9oSJndBFB7HNRFOIEJuqGeIFBg=,01/Jul/1995:00:02:16,GET /shuttle/countdown/ HTTP/1.0,200,3985
bPonP7j1KAg7MAbVjgIDife92xj4zp43X9R63seFh/Q=,01/Jul/1995:00:02:17,GET /facilities/lcc.html HTTP/1.0,200,2489
LYUIlsB+HWuSuPoT5avoxFge1va+bcqxqVG6O0BkjnU=,01/Jul/1995:00:02:25,GET /shuttle/missions/sts-71/images/KSC-95EC-0918.txt HTTP/1.0,200,1391
bBFiLRGz85APLtPyiBa/WZKBW5XYDvXX/Ui2SpvNv9g=,01/Jul/1995:00:02:25,GET /shuttle/countdown/ HTTP/1.0,200,3985
d4J80cJO5bfVWMlevtuPd5sfkqeBrI1BrRnxczQ70Zs=,01/Jul/1995:00:02:25,GET /shuttle/missions/sts-71/sts-71-day-04-highlights.html HTTP/1.0,200,5544
a8FEAT6mvilJcFBacC1pKg==,01/Jul/1995:00:02:26,GET /software/winvn/ HTTP/1.0,200,2244
ZXb2o4vNF18jLp6bdeLfk8rsN+dD8SEGMfn596vu+5A=,01/Jul/1995:00:02:27,"GET /cgi-bin/imagemap/countdown?103,146 HTTP/1.0",302,96
7ikPXDZrDFNalfhvGyLopDWpS12n4jxU5+q0xxg4caQ=,01/Jul/1995:00:02:35,GET /shuttle/missions/ HTTP/1.0,200,12283
a8FEAT6mvilJcFBacC1pKg==,01/Jul/1995:00:02:39,GET /software/winvn/winvn.html HTTP/1.0,200,9867
jAh1LksnqB8kwAcJF6uBiIQ5V0OwSNdB9vIIWSxxJeE=,01/Jul/1995:00:02:40,GET /software/winvn HTTP/1.0,302,-
W6TeilPKoxnG/Nc9kOM2lKxFsiU9ik5/hz/1dWwg/do=,01/Jul/1995:00:02:41,"GET /cgi-bin/imagemap/countdown?99,173 HTTP/1.0",302,110
jAh1LksnqB8kwAcJF6uBiIQ5V0OwSNdB9vIIWSxxJeE=,01/Jul/1995:00:02:42,GET /software/winvn/ HTTP/1.0,200,2244
ayhTRcT6a05qJaER/UsUWTc0HUFXX+Zg3vNUG/9zmMM=,01/Jul/1995:00:02:43,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634
ZMf/dEyeZ48NWRptNc6x871cHzgHUTnVpZu/diMcsoc=,01/Jul/1995:00:02:55,GET /shuttle/missions/sts-71/images/KSC-95EC-0868.txt HTTP/1.0,200,657
LMt5ZvUwuB93H0bOsKCLFWX/mPIhvtXF+Rw3RJvweRM=,01/Jul/1995:00:02:57,GET /shuttle/missions/51-l/images/ HTTP/1.0,200,1038
VHxAketPSobQg1DcExCdlGa0BHQFcASLdOEYaTq+Xyc=,01/Jul/1995:00:02:57,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040
GfButKjAFXf9YUFdKjFP78r0GWeZJlbF6oxbzc1KVVo=,01/Jul/1995:00:02:57,GET /shuttle/countdown/ HTTP/1.0,304,0
ybCmFpku/L5KWPWVCAzVsxz2XhSsuhGr5XzNVsPog2c=,01/Jul/1995:00:02:58,GET /msfc/astro_home.html HTTP/1.0,304,0
rcY9jAPaquRqBDW1fCHAVg==,01/Jul/1995:00:03:00,GET /shuttle/missions/sts-49/mission-sts-49.html HTTP/1.0,200,9379
ZXb2o4vNF18jLp6bdeLfk8rsN+dD8SEGMfn596vu+5A=,01/Jul/1995:00:03:00,"GET /cgi-bin/imagemap/countdown?102,210 HTTP/1.0",302,95
EKdl/9IPYtvoMWmFfN91kKDc1cYFLxJH2/fAjutJwv4=,01/Jul/1995:00:03:01,GET / HTTP/1.0,200,7074
ZXb2o4vNF18jLp6bdeLfk8rsN+dD8SEGMfn596vu+5A=,01/Jul/1995:00:03:02,GET /shuttle/countdown/tour.html HTTP/1.0,200,4347
bBFiLRGz85APLtPyiBa/WZKBW5XYDvXX/Ui2SpvNv9g=,01/Jul/1995:00:03:11,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634
QsoR4Xfu+8sW0NY/QtdWcQ==,01/Jul/1995:00:03:12,GET /facts/about_ksc.html HTTP/1.0,200,3977
LYUIlsB+HWuSuPoT5avoxFge1va+bcqxqVG6O0BkjnU=,01/Jul/1995:00:03:13,GET /shuttle/missions/sts-71/movies/movies.html HTTP/1.0,200,3092
cLZOUfi0eBIPavpTuRy/BX8WlVvtDQZstgw8jUUhXcY=,01/Jul/1995:00:03:13,GET /shuttle/missions/sts-65/mission-sts-65.html HTTP/1.0,200,130811
KaabDbkZKK80hZh8H9oSJndBFB7HNRFOIEJuqGeIFBg=,01/Jul/1995:00:03:13,"GET /cgi-bin/imagemap/countdown?103,175 HTTP/1.0",302,110
KaabDbkZKK80hZh8H9oSJndBFB7HNRFOIEJuqGeIFBg=,01/Jul/1995:00:03:14,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634
XLXYKV4gqezf5XCwAzILElQpZZCohJweV5WdnpJEnO4=,01/Jul/1995:00:03:15,GET /shuttle/missions/missions.html HTTP/1.0,200,8677
RQ5m1WwhYhezwDfuuaGMcpQLJBhDLxm95nNAPgEfklA=,01/Jul/1995:00:03:20,"GET /cgi-bin/imagemap/countdown?107,144 HTTP/1.0",302,96
jAh1LksnqB8kwAcJF6uBiIQ5V0OwSNdB9vIIWSxxJeE=,01/Jul/1995:00:03:24,GET /software HTTP/1.0,302,-
BpwwP2UGulcsJWfU4WlNdc0i59amuwHVXwZOMF1Odfs=,01/Jul/1995:00:03:25,GET /shuttle/missions/sts-71/movies/movies.html HTTP/1.0,200,3092
jAh1LksnqB8kwAcJF6uBiIQ5V0OwSNdB9vIIWSxxJeE=,01/Jul/1995:00:03:26,GET /software/ HTTP/1.0,200,689
0uFq3MaOp5cnMtagU+bCOg==,01/Jul/1995:00:03:31,GET /history/apollo/apollo-13/apollo-13.html HTTP/1.0,200,18114
vrlXLxbftvXxdFxnFnxzaBG4cYxAUqAZ49DhkJgz2w8=,01/Jul/1995:00:03:31,GET /shuttle/missions/sts-68/mission-sts-68.html HTTP/1.0,200,49087
jAh1LksnqB8kwAcJF6uBiIQ5V0OwSNdB9vIIWSxxJeE=,01/Jul/1995:00:03:34,GET /software/winvn/readme.txt HTTP/1.0,200,5736
vrlXLxbftvXxdFxnFnxzaBG4cYxAUqAZ49DhkJgz2w8=,01/Jul/1995:00:03:36,GET /shuttle/resources/orbiters/endeavour.html HTTP/1.0,200,6168
EKdl/9IPYtvoMWmFfN91kKDc1cYFLxJH2/fAjutJwv4=,01/Jul/1995:00:03:36,GET /shuttle/missions/missions.html HTTP/1.0,200,8677
vrlXLxbftvXxdFxnFnxzaBG4cYxAUqAZ49DhkJgz2w8=,01/Jul/1995:00:03:40,GET /shuttle/missions/sts-68/mission-sts-68.html HTTP/1.0,200,49087
6vlALYmFWZaZM8hvkIG5dAaGPWDWtFyozBTAj2/mP3A=,01/Jul/1995:00:03:43,GET /history/apollo/apollo-13/apollo-13.html HTTP/1.0,200,18114
aKhmRlyZfxgZjRY3A493Kg==,01/Jul/1995:00:03:45,"GET /cgi-bin/imagemap/countdown?108,176 HTTP/1.0",302,110
XLXYKV4gqezf5XCwAzILElQpZZCohJweV5WdnpJEnO4=,01/Jul/1995:00:03:47,GET /history/history.html HTTP/1.0,200,1502
BzdpD4jpbdH4A65oHntqaDiBwjpCs+oU0eHc2EQJuoA=,01/Jul/1995:00:03:48,GET /shuttle/countdown/countdown.html HTTP/1.0,200,3985
vrlXLxbftvXxdFxnFnxzaBG4cYxAUqAZ49DhkJgz2w8=,01/Jul/1995:00:03:51,GET /facilities/lc39a.html HTTP/1.0,200,7008
aKhmRlyZfxgZjRY3A493Kg==,01/Jul/1995:00:03:51,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634
ybCmFpku/L5KWPWVCAzVsxz2XhSsuhGr5XzNVsPog2c=,01/Jul/1995:00:03:56,GET /shuttle/missions/missions.html HTTP/1.0,304,0
QsoR4Xfu+8sW0NY/QtdWcQ==,01/Jul/1995:00:03:58,GET / HTTP/1.0,200,7074
RQ5m1WwhYhezwDfuuaGMcpQLJBhDLxm95nNAPgEfklA=,01/Jul/1995:00:04:01,"GET /cgi-bin/imagemap/countdown?99,113 HTTP/1.0",302,111
RQ5m1WwhYhezwDfuuaGMcpQLJBhDLxm95nNAPgEfklA=,01/Jul/1995:00:04:10,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040
XLXYKV4gqezf5XCwAzILElQpZZCohJweV5WdnpJEnO4=,01/Jul/1995:00:04:12,GET /history/apollo/apollo.html HTTP/1.0,200,3258
bPonP7j1KAg7MAbVjgIDife92xj4zp43X9R63seFh/Q=,01/Jul/1995:00:04:16,GET /ksc.html HTTP/1.0,200,7074
9o+i2XWmAvXPrf8GCLfGAA==,01/Jul/1995:00:04:18,GET /ksc.html HTTP/1.0,200,7074
ybCmFpku/L5KWPWVCAzVsxz2XhSsuhGr5XzNVsPog2c=,01/Jul/1995:00:04:23,GET /shuttle/missions/sts-67/mission-sts-67.html HTTP/1.0,200,21408
0hkyp2vY+79oCPSOgstCDA==,01/Jul/1995:00:04:25,GET /shuttle/technology/sts-newsref/stsref-toc.html HTTP/1.0,200,84907
cLZOUfi0eBIPavpTuRy/BX8WlVvtDQZstgw8jUUhXcY=,01/Jul/1995:00:04:26,GET /shuttle/technology/sts-newsref/stsref-toc.html HTTP/1.0,200,84907
ZXb2o4vNF18jLp6bdeLfk8rsN+dD8SEGMfn596vu+5A=,01/Jul/1995:00:04:27,GET /shuttle/technology/sts-newsref/centers.html HTTP/1.0,200,71024
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,01/Jul/1995:00:04:27,GET /shuttle/missions/sts-69/mission-sts-69.html HTTP/1.0,200,4325
QsoR4Xfu+8sW0NY/QtdWcQ==,01/Jul/1995:00:04:27,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040
rcY9jAPaquRqBDW1fCHAVg==,01/Jul/1995:00:04:28,GET /history/history.html HTTP/1.0,200,1502
5n2fnOFta1Zud1Cd/T+To/of/HTe70Xh4sgG1XfMKz0=,01/Jul/1995:00:04:30,GET /shuttle/missions/missions.html HTTP/1.0,200,8677
W6TeilPKoxnG/Nc9kOM2lKxFsiU9ik5/hz/1dWwg/do=,01/Jul/1995:00:04:31,"GET /cgi-bin/imagemap/countdown?370,274 HTTP/1.0",302,68
rcY9jAPaquRqBDW1fCHAVg==,01/Jul/1995:00:04:32,GET /history/rocket-history.txt HTTP/1.0,200,26990
d4J80cJO5bfVWMlevtuPd5sfkqeBrI1BrRnxczQ70Zs=,01/Jul/1995:00:04:38,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040
IFyefWqKPnSHlPNVpuNKEq3278t7rQv4qrMVAGdkZKM=,01/Jul/1995:00:04:40,GET /shuttle/technology/sts-newsref/stsref-toc.html HTTP/1.0,200,84907
UwejuLxatofLJhpnntRZ7jX3O2Z9swZzWmi88fyl74A=,01/Jul/1995:00:04:40,GET /facilities/vab.html HTTP/1.0,200,4045
nX/WS+ZtzF+OwLbWWlAuoL5kbWs2RSR4PlVkq0aC00k=,01/Jul/1995:00:04:44,GET /shuttle/countdown/ HTTP/1.0,200,3985
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,01/Jul/1995:00:04:48,GET /shuttle/missions/sts-78/mission-sts-78.html HTTP/1.0,200,4377
c6n4xbwq0wF6qERFI+2sSQ==,01/Jul/1995:00:04:52,GET /shuttle/countdown/ HTTP/1.0,200,3985
d4J80cJO5bfVWMlevtuPd5sfkqeBrI1BrRnxczQ70Zs=,01/Jul/1995:00:04:54,"GET /cgi-bin/imagemap/countdown?99,178 HTTP/1.0",302,110
XLXYKV4gqezf5XCwAzILElQpZZCohJweV5WdnpJEnO4=,01/Jul/1995:00:04:55,GET /history/apollo/apollo-13/apollo-13.html HTTP/1.0,200,18114
d4J80cJO5bfVWMlevtuPd5sfkqeBrI1BrRnxczQ70Zs=,01/Jul/1995:00:05:02,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634
nX/WS+ZtzF+OwLbWWlAuoL5kbWs2RSR4PlVkq0aC00k=,01/Jul/1995:00:05:06,"GET /cgi-bin/imagemap/countdown?107,144 HTTP/1.0",302,96
cLZOUfi0eBIPavpTuRy/BX8WlVvtDQZstgw8jUUhXcY=,01/Jul/1995:00:05:06,GET /shuttle HTTP/1.0,302,-
cLZOUfi0eBIPavpTuRy/BX8WlVvtDQZstgw8jUUhXcY=,01/Jul/1995:00:05:07,GET /shuttle/ HTTP/1.0,200,957
EKdl/9IPYtvoMWmFfN91kKDc1cYFLxJH2/fAjutJwv4=,01/Jul/1995:00:05:09,GET /shuttle/missions/61-c/mission-61-c.html HTTP/1.0,200,8368
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,01/Jul/1995:00:05:13,GET /shuttle/missions/sts-78/news HTTP/1.0,302,-
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,01/Jul/1995:00:05:14,GET /shuttle/missions/sts-78/news/ HTTP/1.0,200,374
ybCmFpku/L5KWPWVCAzVsxz2XhSsuhGr5XzNVsPog2c=,01/Jul/1995:00:05:18,GET /shuttle/missions/sts-78/mission-sts-78.html HTTP/1.0,200,4377
LMt5ZvUwuB93H0bOsKCLFWX/mPIhvtXF+Rw3RJvweRM=,01/Jul/1995:00:05:19,GET /shuttle/missions/51-l/images/850128.GIF HTTP/1.0,200,172498
c6n4xbwq0wF6qERFI+2sSQ==,01/Jul/1995:00:05:21,"GET /cgi-bin/imagemap/countdown?302,275 HTTP/1.0",302,98
nubbb5nQOU+RN0xbfjiIqkRPqGdn+nNA3klodFJV92o=,01/Jul/1995:00:05:22,GET /shuttle/missions/sts-71/images/images.html HTTP/1.0,200,7634
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,01/Jul/1995:00:05:23,GET /shuttle/missions/sts-78/ HTTP/1.0,200,1596
rcY9jAPaquRqBDW1fCHAVg==,01/Jul/1995:00:05:24,GET /history/early-astronauts.txt HTTP/1.0,200,3850
RQ5m1WwhYhezwDfuuaGMcpQLJBhDLxm95nNAPgEfklA=,01/Jul/1995:00:05:25,GET / HTTP/1.0,200,7074
c6n4xbwq0wF6qERFI+2sSQ==,01/Jul/1995:00:05:26,GET /shuttle/countdown/liftoff.html HTTP/1.0,200,4538
cLZOUfi0eBIPavpTuRy/BX8WlVvtDQZstgw8jUUhXcY=,01/Jul/1995:00:05:29,GET /shuttle/movies/ HTTP/1.0,200,602
nX/WS+ZtzF+OwLbWWlAuoL5kbWs2RSR4PlVkq0aC00k=,01/Jul/1995:00:05:30,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,01/Jul/1995:00:05:43,GET /shuttle/missions/sts-72/mission-sts-72.html HTTP/1.0,200,3752
ybCmFpku/L5KWPWVCAzVsxz2XhSsuhGr5XzNVsPog2c=,01/Jul/1995:00:05:46,GET /shuttle/missions/sts-70/mission-sts-70.html HTTP/1.0,200,13469
rcY9jAPaquRqBDW1fCHAVg==,01/Jul/1995:00:05:53,GET /history/skylab/skylab.html HTTP/1.0,200,1687
QsoR4Xfu+8sW0NY/QtdWcQ==,01/Jul/1995:00:05:53,GET /shuttle/missions/sts-71/movies/movies.html HTTP/1.0,200,3092
LfUeUhv3yvKVq//upn5v1DAWu0GgutUImoZ4vqI66e4=,01/Jul/1995:00:05:54,GET /shuttle/countdown/ HTTP/1.0,200,3985
7bG0Dg9VDi6sIPyuiv2+EHE/p7pl9EhM/wDFibYPNfE=,01/Jul/1995:00:05:55,GET /ksc.html HTTP/1.0,200,7074
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,01/Jul/1995:00:05:58,GET /shuttle/missions/sts-72/news HTTP/1.0,302,-
JtWZz86D5sGVfl7/mSHPfg==,01/Jul/1995:00:05:59,GET /facts/faq04.html HTTP/1.0,200,27063
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,01/Jul/1995:00:05:59,GET /shuttle/missions/sts-72/news/ HTTP/1.0,200,374
9o+i2XWmAvXPrf8GCLfGAA==,01/Jul/1995:00:06:00,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040
dBYyOP3aosBt4SGT3a/AK/AaeKWOUsh7HtYTcsGBArY=,01/Jul/1995:00:06:01,GET /shuttle/countdown/countdown.html HTTP/1.0,200,3985
EKdl/9IPYtvoMWmFfN91kKDc1cYFLxJH2/fAjutJwv4=,01/Jul/1995:00:06:02,GET /history/history.html HTTP/1.0,200,1502
L8agLtjPJEjy3/+WDvcj0kQswUdQ95ERDn4a5UrAlN8=,01/Jul/1995:00:06:06,GET /history/apollo/apollo-13/apollo-13.html HTTP/1.0,200,18114
ybCmFpku/L5KWPWVCAzVsxz2XhSsuhGr5XzNVsPog2c=,01/Jul/1995:00:06:06,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040
ZJS+zghIqkgwsGkI0BUJMZ4D3FiPSry9/apg4pBa5G4=,01/Jul/1995:00:06:12,GET /shuttle/countdown/liftoff.html HTTP/1.0,304,0
+PwUdIJBk3y7a2awAVjFHMUXNmHfrtLTbLHOCmHWkPo=,01/Jul/1995:00:06:15,GET /history/history.html HTTP/1.0,200,1502
I8jMyaVi+uIkxGgWmOBq2tgBXEIGTCOOWnFIFJ8sXiU=,01/Jul/1995:00:06:17,GET /history/apollo/apollo-11/apollo-11-info.html HTTP/1.0,200,1457
RQ5m1WwhYhezwDfuuaGMcpQLJBhDLxm95nNAPgEfklA=,01/Jul/1995:00:06:19,GET /whats-new.html HTTP/1.0,200,17314
bYlOBNdXvA2A0U55RhXJnxV6h8QU4OXdfO43o6Ibicg=,01/Jul/1995:00:06:20,GET /shuttle/missions/missions.html HTTP/1.0,200,8677
ayhTRcT6a05qJaER/UsUWTc0HUFXX+Zg3vNUG/9zmMM=,01/Jul/1995:00:06:26,"GET /cgi-bin/imagemap/countdown?88,208 HTTP/1.0",302,95
K7gY+j+iNUoPEVbkabyk+cVKlVrfnv0EVmi7ujmdbB0=,01/Jul/1995:00:06:27,GET /facilities/lc39a.html HTTP/1.0,200,7008
W6TeilPKoxnG/Nc9kOM2lKxFsiU9ik5/hz/1dWwg/do=,01/Jul/1995:00:06:28,GET /shuttle/countdown/tour.html HTTP/1.0,200,4347
+PwUdIJBk3y7a2awAVjFHMUXNmHfrtLTbLHOCmHWkPo=,01/Jul/1995:00:06:30,GET /ksc.html HTTP/1.0,200,7074
I8jMyaVi+uIkxGgWmOBq2tgBXEIGTCOOWnFIFJ8sXiU=,01/Jul/1995:00:06:33,GET /history/apollo/apollo-11/images/ HTTP/1.0,200,3459
dBYyOP3aosBt4SGT3a/AK/AaeKWOUsh7HtYTcsGBArY=,01/Jul/1995:00:06:35,GET /shuttle/countdown/liftoff.html HTTP/1.0,200,4538
ybCmFpku/L5KWPWVCAzVsxz2XhSsuhGr5XzNVsPog2c=,01/Jul/1995:00:06:39,GET /shuttle/countdown/ HTTP/1.0,200,3985
XLXYKV4gqezf5XCwAzILElQpZZCohJweV5WdnpJEnO4=,01/Jul/1995:00:06:43,GET /history/mercury/mercury.html HTTP/1.0,200,1871
iZgSigtIvCT75RRrQaiPfPOVlL5p0V4PS/JkGl4Tx2A=,01/Jul/1995:00:06:46,GET /ksc.html HTTP/1.0,200,7074
VHxAketPSobQg1DcExCdlGa0BHQFcASLdOEYaTq+Xyc=,01/Jul/1995:00:06:54,GET /shuttle/missions/sts-71/sts-71-day-04-highlights.html HTTP/1.0,200,5544
LfUeUhv3yvKVq//upn5v1DAWu0GgutUImoZ4vqI66e4=,01/Jul/1995:00:07:02,"GET /cgi-bin/imagemap/countdown?98,110 HTTP/1.0",302,111
LfUeUhv3yvKVq//upn5v1DAWu0GgutUImoZ4vqI66e4=,01/Jul/1995:00:07:04,GET /shuttle/missions/sts-71/mission-sts-71.html HTTP/1.0,200,12040
W6TeilPKoxnG/Nc9kOM2lKxFsiU9ik5/hz/1dWwg/do=,01/Jul/1995:00:07:13,GET /ksc.html HTTP/1.0,200,7074
JmQod0G/yJlanJRsOq1K3Xgh0qG4j1lBp7pYFGS7zG0=,01/Jul/1995:00:07:13,GET /shuttle/technology/sts-newsref/sts_egress.html HTTP/1.0,200,86381
EKdl/9IPYtvoMWmFfN91kKDc1cYFLxJH2/fAjutJwv4=,01/Jul/1995:00:07:14,GET /shuttle/missions/sts-67/mission-sts-67.html HTTP/1.0,200,21408
LMt5ZvUwuB93H0bOsKCLFWX/mPIhvtXF+Rw3RJvweRM=,01/Jul/1995:00:07:19,GET /shuttle/missions/51-l/images/86HC119.GIF HTTP/1.0,200,127775
